classification,parish,lat,lon,area_m2,HDD,CDD,E_Heating,E_Cooling
New building,Bonfim,41.14438710003351,-8.597508000024074,94.18,969.45,221.98,370812.39,68986.81
New building,Bonfim,41.14443991959294,-8.597528406879116,101.34,969.45,221.98,399020.79,74234.76
New building,Bonfim,41.144491702890754,-8.597548366143736,90.33,969.45,221.98,355661.96,66168.19
New building,Bonfim,41.14454860599379,-8.597564461950947,111.45,969.45,221.98,438821.22,81639.33
New building,Bonfim,41.144602682385525,-8.597580069043937,98.55,969.45,221.98,388049.79,72193.69
New building,Bonfim,41.144656526207214,-8.59757776553268,123.05,969.45,221.98,484500.3,90137.57
New building,Bonfim,41.1438133586511,-8.597294096808055,83.59,969.45,221.98,329129.45,61232.02
New building,Bonfim,41.14391746853863,-8.597334275230653,86.94,969.45,221.98,342335.88,63688.97
New building,Bonfim,41.14510046225438,-8.597253945290962,115.92,969.45,221.98,456417.96,84913.07
New building,Bonfim,41.144968515521235,-8.597484180248752,824.3,969.45,221.98,3245633.63,603825.29
New building,Bonfim,41.14495312896011,-8.597212876286957,43.76,969.45,221.98,172292.96,32053.79
New building,Bonfim,41.14487782141783,-8.597223566251813,146.08,969.45,221.98,575175.82,107007.06
New building,Bonfim,41.14401300326792,-8.597141809762423,14.95,969.45,221.98,58856.52,10949.8
New building,Bonfim,41.14460514287881,-8.597317421122534,29.4,969.45,221.98,115743.71,21533.23
New building,Bonfim,41.14480012016047,-8.59720067546094,105.02,969.45,221.98,413522.03,76932.61
New building,Bonfim,41.1446884815119,-8.59716385589258,85.76,969.45,221.98,337664.58,62819.91
New building,Bonfim,41.14463293096029,-8.597163562949051,100.54,969.45,221.98,395861.04,73646.92
New building,Bonfim,41.14448402359148,-8.597165027292842,643.96,969.45,221.98,2535563.86,471722.24
New building,Bonfim,41.14432602294146,-8.597117110098441,254.87,969.45,221.98,1003554.78,186703.68
New building,Bonfim,41.144255645351755,-8.59708981658669,152.45,969.45,221.98,600258.35,111673.47
New building,Bonfim,41.14421396413092,-8.597015882907776,80.54,969.45,221.98,317123.67,58998.43
New building,Bonfim,41.14416361714965,-8.597006300389841,97.5,969.45,221.98,383906.77,71422.91
New building,Bonfim,41.14409702085689,-8.597037649784227,153.22,969.45,221.98,603279.86,112235.6
New building,Bonfim,41.144055989322425,-8.596967329237273,83.74,969.45,221.98,329707.0,61339.46
New building,Bonfim,41.14400253909608,-8.59695649135408,101.32,969.45,221.98,398946.63,74220.97
New building,Bonfim,41.14395286013599,-8.59693132847965,79.24,969.45,221.98,311986.17,58042.64
New building,Bonfim,41.14390192349501,-8.59690887147034,81.33,969.45,221.98,320223.94,59575.21
New building,Bonfim,41.14384770109473,-8.596896938830922,87.87,969.45,221.98,345990.52,64368.89
New building,Bonfim,41.14471165353962,-8.597334309989698,46.23,969.45,221.98,182039.21,33867.0
New building,Bonfim,41.14476879829186,-8.59736619727146,112.35,969.45,221.98,442386.22,82302.57
New building,Bonfim,41.144739184166994,-8.59719294627787,98.81,969.45,221.98,389079.71,72385.3
New building,Bonfim,41.14566724310264,-8.600090537601996,95.87,969.45,221.98,377488.06,70228.76
New building,Bonfim,41.14565674461753,-8.59994021839709,127.84,969.45,221.98,503381.25,93650.23
New building,Bonfim,41.14564779758224,-8.599866284381752,44.75,969.45,221.98,176211.6,32782.82
New building,Bonfim,41.145713321503834,-8.599881623118568,47.89,969.45,221.98,188557.51,35079.68
New building,Bonfim,41.14558995865339,-8.59984380491322,34.09,969.45,221.98,134246.63,24975.56
New building,Bonfim,41.14567808740057,-8.599794621222376,118.24,969.45,221.98,465580.34,86617.66
New building,Bonfim,41.145771500003086,-8.596326000000797,21.43,969.45,221.98,84398.42,15701.68
New building,Bonfim,41.14587234511102,-8.596509444626104,21.73,969.45,221.98,85577.82,15921.1
New building,Bonfim,41.145818977067194,-8.596410760972626,124.73,969.45,221.98,491138.85,91372.62
New building,Bonfim,41.145869170610844,-8.596562917384594,59.22,969.45,221.98,233180.69,43381.48
New building,Bonfim,41.14579788759443,-8.596554917681763,41.64,969.45,221.98,163944.71,30500.66
New building,Bonfim,41.145830347855394,-8.596635443543441,110.93,969.45,221.98,436776.51,81258.93
New building,Bonfim,41.14582614582633,-8.596715052812518,115.95,969.45,221.98,456546.86,84937.05
New building,Bonfim,41.14588420417578,-8.59641703581547,102.87,969.45,221.98,405059.19,75358.16
New building,Bonfim,41.14570404802298,-8.596477534375586,15.5,969.45,221.98,61043.0,11356.58
New building,Bonfim,41.14568557760829,-8.596509379095586,32.63,969.45,221.98,128465.65,23900.05
New building,Bonfim,41.14564261529653,-8.596570397309007,15.92,969.45,221.98,62671.55,11659.56
New building,Bonfim,41.14561604628237,-8.596716893954842,68.73,969.45,221.98,270622.94,50347.33
New building,Bonfim,41.1456022814604,-8.596794199742444,103.53,969.45,221.98,407652.16,75840.56
New building,Bonfim,41.14557279835523,-8.59686324981303,102.96,969.45,221.98,405390.24,75419.75
New building,Bonfim,41.145646966619786,-8.596646553313855,85.63,969.45,221.98,337180.03,62729.76
New building,Bonfim,41.14568268201401,-8.597131637054682,135.13,969.45,221.98,532054.85,98984.73
New building,Bonfim,41.145818313927506,-8.596952593786597,105.64,969.45,221.98,415972.38,77388.48
New building,Bonfim,41.145815510203136,-8.597028656379553,98.43,969.45,221.98,387552.47,72101.17
New building,Bonfim,41.14580734868871,-8.597154638882603,262.49,969.45,221.98,1033524.41,192279.3
New building,Bonfim,41.14550836894079,-8.596879384267664,10.02,969.45,221.98,39450.82,7339.52
New building,Bonfim,41.145544691293814,-8.596903481446265,11.15,969.45,221.98,43919.09,8170.81
New building,Bonfim,41.14551869521128,-8.597033488547318,114.37,969.45,221.98,450326.44,83779.79
New building,Bonfim,41.14559246019603,-8.597058505025926,229.6,969.45,221.98,904031.98,168188.23
New building,Bonfim,41.14546176839322,-8.597022227390104,142.43,969.45,221.98,560807.26,104333.9
New building,Bonfim,41.146220282358506,-8.598262138921788,49.14,969.45,221.98,193502.24,35999.61
New building,Bonfim,41.14629125942991,-8.598260145920873,98.67,969.45,221.98,388497.7,72277.02
New building,Bonfim,41.14633343886457,-8.59801715956169,90.66,969.45,221.98,356960.93,66409.85
New building,Bonfim,41.14664107537642,-8.598379720288719,92.84,969.45,221.98,365550.77,68007.92
New building,Bonfim,41.146584551655124,-8.598358130841588,88.25,969.45,221.98,347491.79,64648.19
New building,Bonfim,41.146447217698075,-8.59815275253203,72.5,969.45,221.98,285466.2,53108.8
New building,Bonfim,41.146406854422615,-8.598039595896024,80.4,969.45,221.98,316583.16,58897.87
New building,Bonfim,41.146478580336954,-8.598074635999936,126.42,969.45,221.98,497777.19,92607.63
New building,Bonfim,41.14631615431238,-8.59813311802902,87.53,969.45,221.98,344651.37,64119.75
New building,Bonfim,41.146452301938645,-8.598286185118006,427.66,969.45,221.98,1683895.33,313275.83
New building,Bonfim,41.14664829690719,-8.597871700927225,89.94,969.45,221.98,354148.31,65886.58
New building,Bonfim,41.14666345040977,-8.597937431926686,77.13,969.45,221.98,303695.25,56500.18
New building,Bonfim,41.14668354999409,-8.598000400030747,84.48,969.45,221.98,332639.5,61885.03
New building,Bonfim,41.14670339999384,-8.598065800031014,82.21,969.45,221.98,323714.0,60224.51
New building,Bonfim,41.14670959678559,-8.598139407214338,106.9,969.45,221.98,420922.03,78309.32
New building,Bonfim,41.146756599687336,-8.598198944950482,80.69,969.45,221.98,317712.31,59107.94
New building,Bonfim,41.14680129680046,-8.598306938992557,121.36,969.45,221.98,477842.75,88898.98
New building,Bonfim,41.14662637446287,-8.597800739644534,94.08,969.45,221.98,370420.76,68913.95
New building,Bonfim,41.14617575516295,-8.596385171474365,177.03,969.45,221.98,697049.41,129680.71
New building,Bonfim,41.146199930566794,-8.596557370604964,153.69,969.45,221.98,605150.97,112583.71
New building,Bonfim,41.14618317585843,-8.596481119971621,134.45,969.45,221.98,529398.22,98490.48
New building,Bonfim,41.14627179373422,-8.59664361837435,119.44,969.45,221.98,470307.03,87497.02
New building,Bonfim,41.14614522775542,-8.59669727829763,228.0,969.45,221.98,897727.18,167015.27
New building,Bonfim,41.14628655002325,-8.597329100012383,71.37,969.45,221.98,281014.89,52280.67
New building,Bonfim,41.14633825123897,-8.597344370037755,84.62,969.45,221.98,333180.4,61985.66
New building,Bonfim,41.14640090121169,-8.597382074382917,84.55,969.45,221.98,332914.93,61936.27
New building,Bonfim,41.14648378917423,-8.59739772219908,119.51,969.45,221.98,470552.6,87542.71
New building,Bonfim,41.146142463861906,-8.596845524085747,123.91,969.45,221.98,487876.02,90765.6
New building,Bonfim,41.146225209690805,-8.5968582719905,26.46,969.45,221.98,104198.87,19385.4
New building,Bonfim,41.1462380928936,-8.597005853810236,33.5,969.45,221.98,131909.72,24540.79
New building,Bonfim,41.14614196409974,-8.596995452086576,114.76,969.45,221.98,451866.49,84066.3
New building,Bonfim,41.14621201147409,-8.597183079076624,12.52,969.45,221.98,49306.86,9173.16
New building,Bonfim,41.14625569144245,-8.597174227457806,44.69,969.45,221.98,175962.48,32736.47
New building,Bonfim,41.1462364450842,-8.597304002209588,95.56,969.45,221.98,376248.79,69998.21
New building,Bonfim,41.14613144583378,-8.597204224322619,445.18,969.45,221.98,1752878.4,326109.61
New building,Bonfim,41.14614620366239,-8.596926074206198,83.7,969.45,221.98,329548.69,61310.01
New building,Bonfim,41.14640127750888,-8.597088000651206,90.67,969.45,221.98,356997.97,66416.74
New building,Bonfim,41.146381099992894,-8.597021550036187,89.75,969.45,221.98,353402.27,65747.79
New building,Bonfim,41.14635997229468,-8.596952844432366,97.13,969.45,221.98,382463.23,71154.36
New building,Bonfim,41.14633851571728,-8.596880264915427,99.21,969.45,221.98,390640.63,72675.7
New building,Bonfim,41.14631568108626,-8.596807779100569,98.62,969.45,221.98,388292.78,72238.9
New building,Bonfim,41.14630076236819,-8.59673124422199,90.41,969.45,221.98,355989.72,66229.16
New building,Bonfim,41.14642555751412,-8.597164452755111,118.14,969.45,221.98,465186.45,86544.38
New building,Bonfim,41.145766418805586,-8.597979436455773,102.1,969.45,221.98,401999.13,74788.86
New building,Bonfim,41.14576754991648,-8.5978235230161,118.49,969.45,221.98,466546.31,86797.37
New building,Bonfim,41.14577240574783,-8.59774519690333,114.42,969.45,221.98,450507.24,83813.42
New building,Bonfim,41.14577513112715,-8.597667585174378,115.83,969.45,221.98,456073.52,84848.99
New building,Bonfim,41.14577889527587,-8.597589223147622,116.93,969.45,221.98,460397.84,85653.49
New building,Bonfim,41.14525982195953,-8.596931540322378,73.11,969.45,221.98,287848.99,53552.1
New building,Bonfim,41.145288684943225,-8.596872575128321,64.31,969.45,221.98,253236.55,47112.72
New building,Bonfim,41.14534027460176,-8.596818541815459,30.04,969.45,221.98,118268.71,22002.99
New building,Bonfim,41.14535989246768,-8.596751385210203,42.91,969.45,221.98,168957.61,31433.27
New building,Bonfim,41.145379896556825,-8.596684183273702,51.24,969.45,221.98,201736.94,37531.61
New building,Bonfim,41.14540002643246,-8.596614324758326,68.62,969.45,221.98,270170.85,50263.22
New building,Bonfim,41.14542011754027,-8.596547343696757,68.1,969.45,221.98,268152.39,49887.7
New building,Bonfim,41.1454444094852,-8.596481957886937,88.7,969.45,221.98,349244.9,64974.34
New building,Bonfim,41.14547264466242,-8.596414750990446,80.03,969.45,221.98,315102.5,58622.41
New building,Bonfim,41.1455040581452,-8.596354717673403,72.31,969.45,221.98,284707.98,52967.74
New building,Bonfim,41.14553044093971,-8.59628845036514,79.23,969.45,221.98,311967.14,58039.1
New building,Bonfim,41.14555515139238,-8.596224442376743,77.71,969.45,221.98,305988.2,56926.76
New building,Bonfim,41.14523404809797,-8.597008729929396,72.62,969.45,221.98,285939.93,53196.93
New building,Bonfim,41.14632674794885,-8.597934382982414,22.73,969.45,221.98,89481.62,16647.37
New building,Bonfim,41.14671251820388,-8.598434640048323,108.76,969.45,221.98,428254.92,79673.55
New building,Bonfim,41.14679656412005,-8.59746558188136,186.36,969.45,221.98,733798.07,136517.51
New building,Bonfim,41.146567688839745,-8.596431896178013,25.81,969.45,221.98,101609.5,18903.67
New building,Bonfim,41.146469677836194,-8.59623989706836,256.02,969.45,221.98,1008085.52,187546.59
Old building,Bonfim,41.14665106605127,-8.596420966013861,104.94,969.45,221.98,5580594.75,1118090.54
Old building,Bonfim,41.14668622050716,-8.596476044081268,107.8,969.45,221.98,5732948.15,1148615.04
Old building,Bonfim,41.14672412854887,-8.59653547054951,139.68,969.45,221.98,7428573.3,1488339.12
Old building,Bonfim,41.14676231842381,-8.596618387482197,175.91,969.45,221.98,9355245.06,1874354.16
Old building,Bonfim,41.14660631117928,-8.5963053859337,141.79,969.45,221.98,7540539.63,1510771.95
New building,Bonfim,41.14647042280178,-8.596431836965138,142.64,969.45,221.98,561651.15,104490.9
New building,Bonfim,41.146755186501906,-8.597350429953803,75.62,969.45,221.98,297767.91,55397.44
New building,Bonfim,41.14674132412315,-8.597187709608283,122.61,969.45,221.98,482779.96,89817.52
New building,Bonfim,41.14671728084248,-8.597088136944071,223.78,969.45,221.98,881135.3,163928.48
New building,Bonfim,41.1466369478273,-8.596905522246232,102.53,969.45,221.98,403711.28,75107.39
New building,Bonfim,41.146667655097424,-8.596972187039995,95.77,969.45,221.98,377107.43,70157.95
New building,Bonfim,41.14664502525538,-8.596816825692374,138.51,969.45,221.98,545368.61,101461.65
New building,Bonfim,41.146592342723736,-8.5967595252688,102.82,969.45,221.98,404854.54,75320.09
New building,Bonfim,41.146567445046486,-8.59667779424488,115.81,969.45,221.98,455992.42,84833.9
New building,Bonfim,41.14654177388817,-8.596603113873146,82.54,969.45,221.98,325013.5,60466.27
New building,Bonfim,41.14652160761078,-8.596536666927612,89.06,969.45,221.98,350666.62,65238.84
New building,Bonfim,41.14673137794066,-8.597277875898978,75.5,969.45,221.98,297271.69,55305.12
New building,Bonfim,41.14660829625442,-8.600999553251263,67.29,969.45,221.98,264957.4,49293.29
New building,Bonfim,41.146591544523986,-8.601053526718408,93.95,969.45,221.98,369916.61,68820.15
New building,Bonfim,41.14675898472789,-8.598795131833807,125.3,969.45,221.98,493371.66,91788.02
New building,Bonfim,41.14328021846633,-8.5974780640396,97.66,969.45,221.98,384538.38,71540.42
New building,Bonfim,41.14310287190426,-8.597649045537391,120.65,969.45,221.98,475061.16,88381.49
New building,Bonfim,41.14297690518327,-8.597606172333066,31.38,969.45,221.98,123576.76,22990.51
New building,Bonfim,41.14305667316063,-8.597556519800843,9.62,969.45,221.98,37868.32,7045.11
New building,Bonfim,41.14308367926733,-8.59751436320601,22.74,969.45,221.98,89543.24,16658.83
New building,Bonfim,41.14311897557217,-8.597481420784838,22.59,969.45,221.98,88948.82,16548.25
New building,Bonfim,41.143145010749016,-8.59745800546367,10.47,969.45,221.98,41234.61,7671.38
New building,Bonfim,41.14317014172808,-8.597434182247856,21.98,969.45,221.98,86542.99,16100.66
New building,Bonfim,41.14320550292965,-8.597401448066815,23.26,969.45,221.98,91601.35,17041.73
New building,Bonfim,41.14324402009627,-8.59738124660286,10.6,969.45,221.98,41727.97,7763.17
New building,Bonfim,41.14327044785933,-8.597342524614277,21.12,969.45,221.98,83173.96,15473.88
New building,Bonfim,41.14301756579157,-8.597575383320446,22.82,969.45,221.98,89867.31,16719.13
New building,Bonfim,41.142888561467934,-8.597599058724192,8.18,969.45,221.98,32198.72,5990.33
New building,Bonfim,41.14293309587965,-8.59754548223516,10.14,969.45,221.98,39930.35,7428.74
New building,Bonfim,41.14295680806025,-8.597536298431773,7.59,969.45,221.98,29866.35,5556.41
New building,Bonfim,41.14297752702812,-8.597517353754824,18.24,969.45,221.98,71834.57,13364.27
New building,Bonfim,41.143006841722126,-8.597490158537148,18.47,969.45,221.98,72724.08,13529.76
New building,Bonfim,41.14302802325751,-8.59745326637943,7.49,969.45,221.98,29482.67,5485.02
New building,Bonfim,41.143061150002076,-8.597440199998992,17.88,969.45,221.98,70396.82,13096.79
New building,Bonfim,41.143090957214845,-8.597412788041842,19.34,969.45,221.98,76142.1,14165.65
New building,Bonfim,41.143113205932046,-8.597392110517456,8.53,969.45,221.98,33606.16,6252.17
New building,Bonfim,41.14312590728951,-8.597380392415662,7.35,969.45,221.98,28956.72,5387.18
New building,Bonfim,41.143146876848306,-8.597361201705569,18.81,969.45,221.98,74080.45,13782.1
New building,Bonfim,41.14317655475098,-8.597333712130654,18.37,969.45,221.98,72312.71,13453.23
New building,Bonfim,41.14319890076207,-8.597298001826564,9.04,969.45,221.98,35579.78,6619.35
New building,Bonfim,41.14323225265618,-8.597283629214283,17.83,969.45,221.98,70218.58,13063.63
New building,Bonfim,41.14290993035297,-8.597579755723826,18.34,969.45,221.98,72219.2,13435.83
New building,Bonfim,41.14299578429582,-8.597401792120207,6.95,969.45,221.98,27349.5,5088.17
New building,Bonfim,41.14299097506698,-8.597356432096834,23.97,969.45,221.98,94373.98,17557.56
